case_id,num_events,start_time,end_time,case_duration_seconds,final_event,final_status,split,outcome_label,outcome_label_id
1-738189892,3,2012-05-02 10:28:48,2012-05-02 10:50:41,1313.0,Bh,h,train,Bh,6
1-738189961,7,2012-05-02 10:53:44,2012-05-16 01:20:13,1175189.0,Bd,d,train,Bd,5
1-738190091,17,2012-05-02 12:45:20,2012-05-11 01:21:09,736549.0,Bd,d,train,Bd,5
1-738190131,7,2012-05-02 14:35:14,2012-05-11 01:21:02,729948.0,Bd,d,train,Bd,5
1-738190181,5,2012-05-02 16:08:04,2012-05-10 01:12:36,637472.0,Bd,d,val,Bd,5
1-738190261,9,2012-05-03 10:02:27,2012-05-08 01:09:17,400010.0,Bd,d,train,Bd,5
1-738190361,7,2012-05-03 12:49:46,2012-05-10 12:32:28,603762.0,Bd,d,train,Bd,5
1-738190381,7,2012-05-03 13:02:52,2012-05-04 12:37:56,84904.0,Bd,d,test,Bd,5
1-738190473,7,2012-05-03 16:33:10,2012-05-11 01:16:52,636222.0,Bd,d,val,Bd,5
1-738190531,12,2012-05-03 19:01:44,2012-05-15 01:20:15,973111.0,Bd,d,train,Bd,5
1-738190601,9,2012-05-04 09:44:23,2012-05-12 01:15:21,660658.0,Bd,d,val,Bd,5
1-738190621,11,2012-05-04 09:47:46,2012-05-08 01:07:16,314370.0,Bd,d,train,Bd,5
1-738190671,8,2012-05-04 10:49:18,2012-05-15 01:19:44,916226.0,Bd,d,test,Bd,5
1-738190701,8,2012-05-04 12:07:12,2012-05-12 01:14:36,652044.0,Bd,d,train,Bd,5
1-738190721,9,2012-05-04 12:21:12,2012-05-15 01:19:28,910696.0,Bd,d,train,Bd,5
1-738193198,7,2012-05-02 09:05:12,2012-05-11 01:21:31,749779.0,Bd,d,train,Bd,5
1-738194008,3,2012-05-02 09:27:33,2012-05-02 09:30:50,197.0,Bh,h,train,Bh,6
1-738194051,6,2012-05-02 09:24:56,2012-05-04 01:07:07,142931.0,Bd,d,test,Bd,5
1-738194126,3,2012-05-02 09:35:33,2012-05-02 09:41:14,341.0,Bh,h,train,Bh,6
1-738194155,7,2012-05-02 09:38:15,2012-05-15 01:21:19,1093384.0,Bd,d,val,Bd,5
1-738194191,4,2012-05-02 09:35:06,2012-05-03 01:03:26,55700.0,Bd,d,val,Bd,5
1-738194345,3,2012-05-02 09:50:18,2012-05-02 09:58:22,484.0,Bh,h,train,Bh,6
1-738194668,3,2012-05-02 10:05:49,2012-05-02 10:15:10,561.0,Bh,h,train,Bh,6
1-738194676,4,2012-05-02 10:12:09,2012-05-10 01:14:31,658942.0,Bd,d,test,Bd,5
1-738194745,3,2012-05-02 10:10:18,2012-05-02 10:17:40,442.0,Bh,h,train,Bh,6
1-738196916,5,2012-05-02 09:08:12,2012-05-10 01:14:55,662803.0,Bd,d,train,Bd,5
1-738196951,6,2012-05-02 09:14:57,2012-05-03 01:03:28,56911.0,Bd,d,train,Bd,5
1-738197008,4,2012-05-02 09:30:40,2012-05-10 01:14:45,661445.0,Bd,d,val,Bd,5
1-738197348,6,2012-05-02 10:00:56,2012-05-12 01:18:00,832624.0,Bd,d,val,Bd,5
1-738197394,6,2012-05-02 10:08:40,2012-05-03 01:03:22,53682.0,Bd,d,test,Bd,5
1-738197405,6,2012-05-02 10:10:21,2012-05-10 01:14:32,659051.0,Bd,d,train,Bd,5
1-738197417,6,2012-05-02 10:14:46,2012-05-10 01:14:30,658784.0,Bd,d,test,Bd,5
1-738197497,5,2012-05-02 10:25:22,2012-05-10 01:14:27,658145.0,Bd,d,train,Bd,5
1-738197819,4,2012-05-02 11:02:06,2012-05-10 01:14:11,655925.0,Bd,d,train,Bd,5
1-738197898,4,2012-05-02 11:14:19,2012-05-10 01:14:08,655189.0,Bd,d,train,Bd,5
1-738199908,4,2012-05-02 09:18:32,2012-05-10 01:14:48,662176.0,Bd,d,train,Bd,5
1-738199964,3,2012-05-02 10:58:27,2012-05-02 10:59:45,78.0,Bh,h,train,Bh,6
1-738200005,4,2012-05-02 09:44:42,2012-05-02 10:33:51,2949.0,Bd,d,train,Bd,5
1-738200128,3,2012-05-02 09:32:50,2012-05-02 09:38:26,336.0,Bh,h,train,Bh,6
1-738200953,4,2012-05-02 09:11:40,2012-05-10 01:14:55,662595.0,Bd,d,train,Bd,5
1-738200987,4,2012-05-02 09:18:52,2012-05-10 01:14:47,662155.0,Bd,d,test,Bd,5
1-738201171,4,2012-05-02 09:29:41,2012-05-10 01:14:45,661504.0,Bd,d,train,Bd,5
1-738201184,5,2012-05-02 09:32:34,2012-05-07 07:19:46,424032.0,Bh,h,train,Bh,6
1-738201205,4,2012-05-02 09:34:34,2012-05-10 01:14:44,661210.0,Bd,d,train,Bd,5
1-738201299,4,2012-05-02 09:37:20,2012-05-10 01:14:43,661043.0,Bd,d,train,Bd,5
1-738201343,4,2012-05-02 09:40:37,2012-05-10 01:14:42,660845.0,Bd,d,test,Bd,5
1-738201417,4,2012-05-02 09:48:49,2012-05-10 01:14:40,660351.0,Bd,d,train,Bd,5
1-738201451,4,2012-05-02 09:50:50,2012-05-10 01:14:39,660229.0,Bd,d,train,Bd,5
1-738201468,4,2012-05-02 09:55:18,2012-05-10 01:14:38,659960.0,Bd,d,train,Bd,5
1-738201516,4,2012-05-02 10:30:45,2012-05-10 01:14:24,657819.0,Bd,d,train,Bd,5
1-738201631,3,2012-05-02 10:10:28,2012-05-02 10:16:30,362.0,Bh,h,train,Bh,6
1-738201641,5,2012-05-02 10:11:50,2012-05-02 11:56:15,6265.0,Bh,h,test,Bh,6
1-738201705,3,2012-05-02 10:21:40,2012-05-02 10:25:37,237.0,Bh,h,train,Bh,6
1-738201883,3,2012-05-02 10:31:14,2012-05-02 10:40:04,530.0,Bh,h,train,Bh,6
1-738201900,4,2012-05-02 10:58:00,2012-05-10 01:14:13,656173.0,Bd,d,train,Bd,5
1-738203288,19,2012-05-02 09:36:30,2012-05-11 01:21:29,747899.0,Bd,d,train,Bd,5
1-738203329,11,2012-05-02 09:36:45,2012-05-11 01:21:29,747884.0,Bd,d,train,Bd,5
1-738203435,3,2012-05-02 09:33:57,2012-05-02 09:51:06,1029.0,Bh,h,train,Bh,6
1-738203467,3,2012-05-02 09:22:10,2012-05-02 09:25:50,220.0,Bh,h,train,Bh,6
1-738203480,9,2012-05-02 09:27:54,2012-05-11 01:21:30,748416.0,Bd,d,train,Bd,5
1-738203507,3,2012-05-02 09:26:16,2012-05-02 10:08:48,2552.0,Bh,h,train,Bh,6
1-738203539,4,2012-05-02 09:57:51,2012-05-10 01:14:37,659806.0,Bd,d,train,Bd,5
1-738203600,5,2012-05-02 09:35:54,2012-05-10 01:14:43,661129.0,Bd,d,train,Bd,5
1-738206434,4,2012-05-02 09:38:06,2012-05-10 01:14:43,660997.0,Bd,d,train,Bd,5
1-738212654,3,2012-05-02 09:42:49,2012-05-02 09:48:18,329.0,Bh,h,test,Bh,6
1-738212687,3,2012-05-02 09:43:19,2012-05-02 09:46:26,187.0,Bh,h,train,Bh,6
1-738212849,8,2012-05-02 10:20:51,2012-05-11 01:21:21,745230.0,Bd,d,train,Bd,5
1-738218067,8,2012-05-02 10:07:06,2012-05-09 01:11:08,572642.0,Bd,d,val,Bd,5
1-738218136,4,2012-05-02 10:01:42,2012-05-10 01:14:35,659573.0,Bd,d,train,Bd,5
1-738218272,10,2012-05-02 10:22:48,2012-05-03 01:03:20,52832.0,Bd,d,train,Bd,5
1-738218334,3,2012-05-02 10:11:30,2012-05-02 10:21:01,571.0,Bh,h,val,Bh,6
1-738218359,3,2012-05-02 10:16:56,2012-05-02 10:22:03,307.0,Bh,h,train,Bh,6
1-738218368,3,2012-05-02 10:16:26,2012-05-02 10:54:52,2306.0,Bh,h,test,Bh,6
1-738218371,5,2012-05-02 10:11:05,2012-05-02 11:36:07,5102.0,Bh,h,test,Bh,6
1-738218526,3,2012-05-02 10:26:35,2012-05-02 10:29:45,190.0,Bh,h,train,Bh,6
1-738218723,3,2012-05-02 10:48:00,2012-05-02 10:52:22,262.0,Bh,h,test,Bh,6
1-738218731,21,2012-05-02 10:30:03,2012-05-15 01:21:17,1090274.0,Bd,d,val,Bd,5
1-738218789,9,2012-05-02 10:47:38,2012-05-10 01:14:17,656799.0,Bd,d,train,Bd,5
1-738220295,8,2012-05-02 09:56:27,2012-05-11 01:21:28,746701.0,Bd,d,train,Bd,5
1-738220469,3,2012-05-02 10:05:07,2012-05-02 10:30:27,1520.0,Bh,h,train,Bh,6
1-738220592,6,2012-05-02 10:11:51,2012-05-10 01:14:31,658960.0,Bd,d,test,Bd,5
1-738220637,5,2012-05-02 10:11:44,2012-05-10 01:14:32,658968.0,Bd,d,val,Bd,5
1-738220825,3,2012-05-02 10:26:57,2012-05-02 10:33:25,388.0,Bh,h,train,Bh,6
1-738220844,5,2012-05-02 10:22:02,2012-05-10 01:14:28,658346.0,Bd,d,val,Bd,5
1-738221024,12,2012-05-02 10:13:57,2012-05-04 14:25:34,187897.0,Bd,d,train,Bd,5
1-738221075,5,2012-05-02 14:15:40,2012-05-10 01:13:10,644250.0,Bd,d,train,Bd,5
1-738221393,3,2012-05-02 09:51:33,2012-05-02 10:16:53,1520.0,Bh,h,train,Bh,6
1-738221446,4,2012-05-02 10:20:20,2012-05-10 01:14:29,658449.0,Bd,d,train,Bd,5
1-738222760,6,2012-05-02 10:29:11,2012-05-10 01:14:25,657914.0,Bd,d,train,Bd,5
1-738226136,3,2012-05-02 10:05:54,2012-05-02 11:21:43,4549.0,Bh,h,train,Bh,6
1-738226230,3,2012-05-02 10:14:27,2012-05-02 10:32:35,1088.0,Bh,h,test,Bh,6
1-738226896,3,2012-05-02 11:45:22,2012-05-02 11:52:13,411.0,Bh,h,train,Bh,6
1-738227826,5,2012-05-02 09:46:09,2012-05-03 07:28:50,78161.0,Bi,i,train,Bi,7
1-738229085,3,2012-05-02 10:02:03,2012-05-02 10:19:36,1053.0,Bh,h,train,Bh,6
1-738229368,7,2012-05-02 10:27:21,2012-05-10 01:14:25,658024.0,Bd,d,val,Bd,5
1-738229405,15,2012-05-02 11:12:05,2012-05-15 01:21:15,1087750.0,Bd,d,train,Bd,5
1-738229421,18,2012-05-02 10:21:54,2012-05-05 01:06:28,225874.0,Bd,d,train,Bd,5
1-738229444,5,2012-05-02 13:42:53,2012-05-04 01:06:37,127424.0,Bd,d,train,Bd,5
1-738229673,7,2012-05-02 10:36:14,2012-05-03 01:03:18,52024.0,Bd,d,train,Bd,5
1-738229763,3,2012-05-02 10:43:15,2012-05-02 11:18:07,2092.0,Bh,h,val,Bh,6
1-738229835,3,2012-05-02 12:13:23,2012-05-02 12:17:32,249.0,Bh,h,train,Bh,6
1-738229861,3,2012-05-02 10:50:21,2012-05-02 10:59:19,538.0,Bh,h,train,Bh,6
1-738230273,3,2012-05-02 10:02:11,2012-05-02 10:07:35,324.0,Bh,h,train,Bh,6
1-738230651,8,2012-05-02 10:13:20,2012-05-15 01:21:18,1091278.0,Bd,d,train,Bd,5
1-738230919,4,2012-05-02 09:50:56,2012-05-10 01:14:39,660223.0,Bd,d,train,Bd,5
1-738231351,6,2012-05-02 10:45:24,2012-05-10 01:14:18,656934.0,Bd,d,train,Bd,5
1-738231394,5,2012-05-02 11:26:47,2012-05-11 01:21:15,741268.0,Bd,d,train,Bd,5
1-738232764,8,2012-05-02 10:16:10,2012-05-10 01:14:30,658700.0,Bd,d,train,Bd,5
1-738233069,3,2012-05-02 10:06:00,2012-05-02 10:14:55,535.0,Bh,h,train,Bh,6
1-738233197,3,2012-05-02 10:31:20,2012-05-02 10:38:21,421.0,Bh,h,val,Bh,6
1-738233306,3,2012-05-02 10:29:38,2012-05-02 10:31:01,83.0,Bh,h,train,Bh,6
1-738233324,3,2012-05-02 10:28:51,2012-05-02 10:35:59,428.0,Bh,h,train,Bh,6
1-738233339,8,2012-05-02 10:33:01,2012-05-08 01:11:33,484712.0,Bd,d,train,Bd,5
1-738233372,6,2012-05-02 10:33:54,2012-05-10 01:14:23,657629.0,Bd,d,val,Bd,5
1-738233605,5,2012-05-02 11:05:34,2012-05-03 01:03:15,50261.0,Bd,d,train,Bd,5
1-738233715,3,2012-05-02 11:01:03,2012-05-02 11:11:51,648.0,Bh,h,train,Bh,6
1-738233795,6,2012-05-02 11:02:56,2012-05-07 10:04:34,428498.0,Bd,d,val,Bd,5
1-738233841,25,2012-05-02 11:04:20,2012-05-05 01:06:23,223323.0,Bd,d,test,Bd,5
1-738233861,8,2012-05-02 11:04:46,2012-05-10 01:14:11,655765.0,Bd,d,train,Bd,5
1-738235971,14,2012-05-02 09:59:29,2012-05-12 01:18:00,832711.0,Bd,d,test,Bd,5
1-738236279,4,2012-05-02 10:26:20,2012-05-10 01:14:26,658086.0,Bd,d,train,Bd,5
1-738236347,3,2012-05-02 10:25:40,2012-05-02 10:26:38,58.0,Bh,h,test,Bh,6
1-738236648,3,2012-05-02 11:18:09,2012-05-02 11:28:44,635.0,Bh,h,val,Bh,6
1-738238024,6,2012-05-02 09:58:55,2012-05-11 01:21:28,746553.0,Bd,d,train,Bd,5
1-738238059,6,2012-05-02 10:02:51,2012-05-11 01:21:27,746316.0,Bd,d,train,Bd,5
1-738238077,5,2012-05-02 10:01:52,2012-05-02 13:51:51,13799.0,Bh,h,test,Bh,6
1-738238217,7,2012-05-02 10:27:03,2012-05-10 01:14:26,658043.0,Bd,d,train,Bd,5
1-738238261,6,2012-05-02 10:09:18,2012-05-12 01:17:59,832121.0,Bd,d,train,Bd,5
1-738238611,4,2012-05-02 10:12:45,2012-05-10 01:14:31,658906.0,Bd,d,train,Bd,5
1-738238752,8,2012-05-02 10:27:40,2012-05-10 01:14:25,658005.0,Bd,d,train,Bd,5
1-738240004,3,2012-05-02 10:10:40,2012-05-02 10:34:01,1401.0,Bh,h,test,Bh,6
1-738240060,18,2012-05-02 10:08:13,2012-05-11 01:21:27,745994.0,Bd,d,train,Bd,5
1-738240125,3,2012-05-02 10:23:00,2012-05-02 10:24:14,74.0,Bh,h,train,Bh,6
1-738240312,8,2012-05-02 10:45:19,2012-05-10 01:14:19,656940.0,Bd,d,train,Bd,5
1-738240332,3,2012-05-02 10:32:04,2012-05-02 10:50:03,1079.0,Bh,h,val,Bh,6
1-738240511,3,2012-05-02 10:40:12,2012-05-02 10:45:27,315.0,Bh,h,train,Bh,6
1-738240917,4,2012-05-02 09:59:16,2012-05-02 10:33:01,2025.0,Bd,d,test,Bd,5
1-738240944,8,2012-05-02 10:22:34,2012-05-10 01:14:28,658314.0,Bd,d,train,Bd,5
1-738241278,12,2012-05-02 10:04:55,2012-05-10 01:14:34,659379.0,Bd,d,train,Bd,5
1-738241575,6,2012-05-02 10:05:20,2012-05-10 01:14:34,659354.0,Bd,d,train,Bd,5
1-738241583,3,2012-05-02 10:05:58,2012-05-02 10:09:37,219.0,Bh,h,test,Bh,6
1-738241650,6,2012-05-02 10:11:32,2012-05-10 01:14:32,658980.0,Bd,d,train,Bd,5
1-738241691,4,2012-05-02 10:13:07,2012-05-10 01:14:31,658884.0,Bd,d,val,Bd,5
1-738241729,25,2012-05-02 10:43:53,2012-05-16 01:20:14,1175781.0,Bd,d,train,Bd,5
1-738241731,7,2012-05-02 10:15:49,2012-05-05 01:06:29,226240.0,Bd,d,train,Bd,5
1-738241761,3,2012-05-02 10:18:18,2012-05-02 10:22:36,258.0,Bh,h,test,Bh,6
1-738241829,4,2012-05-02 10:25:27,2012-05-10 01:14:26,658139.0,Bd,d,train,Bd,5
1-738241838,9,2012-05-02 10:22:40,2012-05-10 01:14:28,658308.0,Bd,d,train,Bd,5
1-738241883,14,2012-05-02 10:23:54,2012-05-16 01:20:14,1176980.0,Bd,d,test,Bd,5
1-738241899,9,2012-05-02 11:28:00,2012-05-12 01:17:54,827394.0,Bd,d,test,Bd,5
1-738242083,12,2012-05-02 10:09:41,2012-05-03 01:03:22,53621.0,Bd,d,train,Bd,5
1-738242199,4,2012-05-02 10:39:50,2012-05-10 01:14:21,657271.0,Bd,d,train,Bd,5
1-738242256,3,2012-05-02 10:09:09,2012-05-02 10:18:24,555.0,Bh,h,train,Bh,6
1-738242392,18,2012-05-02 10:18:05,2012-05-15 01:21:18,1090993.0,Bd,d,train,Bd,5
1-738242472,13,2012-05-02 10:22:44,2012-05-10 01:14:28,658304.0,Bd,d,train,Bd,5
1-738242503,10,2012-05-02 10:20:45,2012-05-10 01:14:29,658424.0,Bd,d,val,Bd,5
1-738242595,8,2012-05-02 10:31:29,2012-05-10 01:14:24,657775.0,Bd,d,train,Bd,5
1-738242639,13,2012-05-02 10:26:30,2012-05-16 01:20:14,1176824.0,Bd,d,train,Bd,5
1-738243931,3,2012-05-02 10:04:22,2012-05-02 10:06:39,137.0,Bh,h,train,Bh,6
1-738244261,4,2012-05-02 10:23:26,2012-05-10 01:14:28,658262.0,Bd,d,test,Bd,5
1-738244277,3,2012-05-02 10:37:39,2012-05-02 10:39:20,101.0,Bh,h,train,Bh,6
1-738244298,6,2012-05-02 10:58:14,2012-05-03 01:03:16,50702.0,Bd,d,train,Bd,5
1-738244385,4,2012-05-02 12:57:59,2012-05-03 01:03:00,43501.0,Bd,d,train,Bd,5
1-738244419,4,2012-05-02 10:48:09,2012-05-10 01:14:17,656768.0,Bd,d,train,Bd,5
1-738244421,4,2012-05-02 10:46:55,2012-05-10 01:14:18,656843.0,Bd,d,train,Bd,5
1-738244623,9,2012-05-02 11:06:41,2012-05-05 01:06:23,223182.0,Bd,d,train,Bd,5
1-738244679,10,2012-05-02 11:29:51,2012-05-10 01:14:02,654251.0,Bd,d,test,Bd,5
1-738244697,4,2012-05-02 11:33:49,2012-05-10 01:13:59,654010.0,Bd,d,train,Bd,5
1-738244755,6,2012-05-02 11:49:17,2012-05-10 01:13:53,653076.0,Bd,d,val,Bd,5
1-738244815,4,2012-05-02 11:30:10,2012-05-10 01:14:01,654231.0,Bd,d,val,Bd,5
1-738244841,5,2012-05-02 11:28:25,2012-05-10 01:14:02,654337.0,Bd,d,train,Bd,5
1-738246906,10,2012-05-02 10:06:58,2012-05-09 01:11:08,572650.0,Bd,d,train,Bd,5
1-738247053,8,2012-05-02 10:27:58,2012-05-10 01:14:25,657987.0,Bd,d,train,Bd,5
1-738247080,8,2012-05-02 10:31:04,2012-05-02 11:38:50,4066.0,Bd,d,train,Bd,5
1-738247231,16,2012-05-02 10:35:42,2012-05-04 01:06:58,138676.0,Bd,d,train,Bd,5
1-738247307,3,2012-05-02 10:40:55,2012-05-02 10:50:41,586.0,Bh,h,test,Bh,6
1-738247330,3,2012-05-02 10:48:17,2012-05-02 11:07:36,1159.0,Bh,h,train,Bh,6
1-738247423,4,2012-05-02 10:55:46,2012-05-10 01:14:14,656308.0,Bd,d,train,Bd,5
1-738247447,3,2012-05-02 11:18:00,2012-05-02 11:27:07,547.0,Bh,h,train,Bh,6
1-738247470,3,2012-05-02 11:34:41,2012-05-02 11:40:24,343.0,Bh,h,train,Bh,6
1-738247599,6,2012-05-02 11:19:05,2012-05-11 01:21:16,741731.0,Bd,d,train,Bd,5
1-738247666,3,2012-05-02 11:26:56,2012-05-02 11:33:58,422.0,Bh,h,test,Bh,6
1-738247683,3,2012-05-02 11:19:12,2012-05-02 11:21:13,121.0,Bh,h,train,Bh,6
1-738259959,11,2012-05-02 10:18:48,2012-05-11 01:21:21,745353.0,Bd,d,val,Bd,5
1-738259978,3,2012-05-02 10:27:02,2012-05-02 10:32:54,352.0,Bh,h,train,Bh,6
1-738260024,5,2012-05-02 10:26:56,2012-05-02 11:27:33,3637.0,Bh,h,train,Bh,6
1-738260156,4,2012-05-02 10:33:12,2012-05-10 01:14:23,657671.0,Bd,d,train,Bd,5
1-738260355,18,2012-05-02 10:46:04,2012-05-15 01:21:17,1089313.0,Bd,d,val,Bd,5
1-738260464,6,2012-05-02 10:54:54,2012-05-10 01:14:14,656360.0,Bd,d,val,Bd,5
1-738260747,15,2012-05-02 11:19:50,2012-05-05 01:06:21,222391.0,Bd,d,train,Bd,5
1-738263063,3,2012-05-02 10:30:25,2012-05-02 10:41:12,647.0,Bh,h,train,Bh,6
1-738263193,8,2012-05-02 10:34:33,2012-05-10 01:14:22,657589.0,Bd,d,train,Bd,5
1-738263211,4,2012-05-02 10:34:24,2012-05-10 01:14:22,657598.0,Bd,d,train,Bd,5
1-738263240,3,2012-05-02 10:41:20,2012-05-02 10:46:02,282.0,Bh,h,test,Bh,6
1-738263316,3,2012-05-02 10:41:15,2012-05-02 10:48:02,407.0,Bh,h,val,Bh,6
1-738263369,4,2012-05-02 11:12:39,2012-05-10 01:14:09,655290.0,Bd,d,train,Bd,5
1-738263443,3,2012-05-02 10:48:37,2012-05-02 10:52:21,224.0,Bh,h,train,Bh,6
1-738263602,13,2012-05-02 11:25:00,2012-05-10 01:14:05,654545.0,Bd,d,test,Bd,5
1-738263657,8,2012-05-02 12:38:12,2012-05-15 01:21:12,1082580.0,Bd,d,train,Bd,5
1-738263764,5,2012-05-02 11:14:01,2012-05-02 11:35:36,1295.0,Bh,h,train,Bh,6
1-738269922,3,2012-05-02 10:24:15,2012-05-02 10:28:09,234.0,Bh,h,train,Bh,6
1-738270450,3,2012-05-02 11:12:36,2012-05-02 11:17:23,287.0,Bh,h,train,Bh,6
1-738270463,6,2012-05-02 11:09:04,2012-05-10 01:14:10,655506.0,Bd,d,train,Bd,5
1-738270547,3,2012-05-02 11:24:33,2012-05-02 11:29:49,316.0,Bh,h,train,Bh,6
1-738270724,4,2012-05-02 11:33:49,2012-05-10 01:13:59,654010.0,Bd,d,train,Bd,5
1-738270755,6,2012-05-02 11:31:11,2012-05-02 12:00:03,1732.0,Bd,d,test,Bd,5
1-738270842,5,2012-05-02 11:39:55,2012-05-03 01:03:10,48195.0,Bd,d,train,Bd,5
1-738270991,5,2012-05-02 10:31:27,2012-05-10 01:14:24,657777.0,Bd,d,train,Bd,5
1-738271038,3,2012-05-02 10:34:16,2012-05-02 10:46:18,722.0,Bh,h,train,Bh,6
1-738271042,8,2012-05-02 10:33:57,2012-05-11 01:21:20,744443.0,Bd,d,train,Bd,5
1-738271115,8,2012-05-02 10:38:24,2012-05-15 11:35:39,1126635.0,Bi,i,train,Bi,7
1-738271151,8,2012-05-02 10:40:00,2012-05-12 01:17:58,830278.0,Bd,d,val,Bd,5
1-738271236,3,2012-05-02 10:46:28,2012-05-02 10:56:59,631.0,Bh,h,train,Bh,6
1-738271384,3,2012-05-02 10:55:40,2012-05-02 11:00:23,283.0,Bh,h,train,Bh,6
1-738271571,16,2012-05-02 11:01:19,2012-05-16 01:20:13,1174734.0,Bd,d,val,Bd,5
1-738273162,3,2012-05-02 10:36:55,2012-05-02 10:52:07,912.0,Bh,h,train,Bh,6
1-738273222,3,2012-05-02 10:47:29,2012-05-02 10:55:45,496.0,Bh,h,test,Bh,6
1-738273309,6,2012-05-02 10:55:46,2012-05-10 01:14:14,656308.0,Bd,d,val,Bd,5
1-738273514,6,2012-05-02 11:35:10,2012-05-10 01:13:59,653929.0,Bd,d,train,Bd,5
1-738273547,3,2012-05-02 11:13:37,2012-05-02 11:20:31,414.0,Bh,h,train,Bh,6
1-738273623,3,2012-05-02 11:38:14,2012-05-02 11:43:30,316.0,Bh,h,train,Bh,6
1-738273642,9,2012-05-02 11:18:35,2012-05-11 01:21:17,741762.0,Bd,d,train,Bd,5
1-738273698,11,2012-05-02 11:26:16,2012-05-10 01:14:03,654467.0,Bd,d,train,Bd,5
1-738274210,8,2012-05-02 10:30:27,2012-05-10 01:14:24,657837.0,Bd,d,train,Bd,5
1-738274290,3,2012-05-02 10:37:15,2012-05-02 11:05:53,1718.0,Bh,h,train,Bh,6
1-738274604,9,2012-05-02 10:34:13,2012-05-09 01:11:04,571011.0,Bd,d,train,Bd,5
1-738274663,8,2012-05-02 10:36:29,2012-05-11 01:21:20,744291.0,Bd,d,train,Bd,5
1-738274795,4,2012-05-02 10:42:42,2012-05-10 01:14:20,657098.0,Bd,d,train,Bd,5
1-738275938,5,2012-05-02 10:31:34,2012-05-02 12:40:30,7736.0,Bh,h,train,Bh,6
1-738276099,5,2012-05-02 11:37:35,2012-05-04 01:06:51,134956.0,Bd,d,train,Bd,5
1-738276140,5,2012-05-02 11:00:15,2012-05-02 15:25:32,15917.0,Bh,h,train,Bh,6
1-738276201,9,2012-05-02 10:45:57,2012-05-12 01:17:57,829920.0,Bd,d,val,Bd,5
1-738276431,3,2012-05-02 10:59:58,2012-05-02 11:03:58,240.0,Bh,h,train,Bh,6
1-738276591,5,2012-05-02 11:07:32,2012-05-02 16:16:27,18535.0,Bh,h,train,Bh,6
1-738276726,8,2012-05-02 11:23:27,2012-05-10 01:14:06,654639.0,Bd,d,val,Bd,5
1-738276848,3,2012-05-02 11:27:06,2012-05-02 12:32:41,3935.0,Bh,h,train,Bh,6
1-738276931,3,2012-05-02 10:31:31,2012-05-02 10:36:48,317.0,Bh,h,train,Bh,6
1-738277030,3,2012-05-02 10:38:53,2012-05-02 10:53:55,902.0,Bh,h,train,Bh,6
1-738277054,3,2012-05-02 10:43:20,2012-05-02 10:46:31,191.0,Bh,h,test,Bh,6
1-738277270,3,2012-05-02 11:20:53,2012-05-02 11:40:31,1178.0,Bh,h,train,Bh,6
1-738277328,3,2012-05-02 11:01:22,2012-05-02 11:07:12,350.0,Bh,h,train,Bh,6
1-738277334,15,2012-05-02 10:58:11,2012-05-04 01:06:55,137324.0,Bd,d,train,Bd,5
1-738277365,10,2012-05-02 10:59:27,2012-05-10 01:14:13,656086.0,Bd,d,train,Bd,5
1-738277423,16,2012-05-02 11:07:50,2012-05-08 01:11:27,482617.0,Bd,d,train,Bd,5
1-738277557,3,2012-05-02 11:19:38,2012-05-02 11:48:18,1720.0,Bh,h,train,Bh,6
1-738279071,3,2012-05-02 10:45:00,2012-05-02 10:52:09,429.0,Bh,h,test,Bh,6
1-738279577,3,2012-05-02 10:59:49,2012-05-02 11:03:02,193.0,Bh,h,train,Bh,6
1-738279641,12,2012-05-02 11:03:30,2012-05-11 01:21:17,742667.0,Bd,d,val,Bd,5
1-738279718,4,2012-05-02 11:20:56,2012-05-10 01:14:07,654791.0,Bd,d,train,Bd,5
1-738279833,4,2012-05-02 12:20:27,2012-05-12 01:17:51,824244.0,Bd,d,train,Bd,5
1-738280961,22,2012-05-02 10:40:27,2012-05-12 01:17:58,830251.0,Bd,d,train,Bd,5
1-738280993,11,2012-05-02 10:48:15,2012-05-10 01:14:16,656761.0,Bd,d,train,Bd,5
1-738281011,11,2012-05-02 10:47:58,2012-05-10 01:14:17,656779.0,Bd,d,train,Bd,5
1-738281145,4,2012-05-02 11:07:53,2012-05-10 01:14:10,655577.0,Bd,d,train,Bd,5
1-738281185,5,2012-05-02 11:05:45,2012-05-02 14:35:31,12586.0,Bh,h,train,Bh,6
1-738281200,4,2012-05-02 11:12:23,2012-05-10 01:14:09,655306.0,Bd,d,train,Bd,5
1-738281209,6,2012-05-02 11:19:29,2012-05-11 01:21:16,741707.0,Bd,d,test,Bd,5
1-738281244,4,2012-05-02 11:16:14,2012-05-10 01:14:07,655073.0,Bd,d,train,Bd,5
1-738281268,4,2012-05-02 11:18:12,2012-05-10 01:14:07,654955.0,Bd,d,train,Bd,5
1-738281551,3,2012-05-02 11:35:16,2012-05-02 11:39:10,234.0,Bh,h,train,Bh,6
1-738281628,8,2012-05-02 11:47:16,2012-05-10 01:13:54,653198.0,Bd,d,train,Bd,5
1-738281641,3,2012-05-02 11:43:56,2012-05-02 11:48:53,297.0,Bh,h,train,Bh,6
1-738281721,3,2012-05-02 11:53:21,2012-05-02 12:54:44,3683.0,Bh,h,train,Bh,6
1-738281736,3,2012-05-02 11:56:26,2012-05-02 12:05:35,549.0,Bh,h,test,Bh,6
