sample_id,case_id,split,prefix_end_index,prefix_length,current_event,next_activity,is_terminal_prefix,remaining_time_seconds,outcome_label,outcome_label_id,remaining_time_norm,next_activity_id
12412,Case3398,test,0,1,A,L,False,2670348.0,risk_normal,1,0.1912960137398516,12
12413,Case3398,test,1,2,L,J,False,2048031.0,risk_normal,1,-0.21427341968037306,10
12414,Case3398,test,2,3,J,B,False,1296014.0,risk_normal,1,-0.704369477818552,1
12415,Case3398,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12416,Case3399,val,0,1,A,L,False,2678826.0,risk_normal,1,0.19682120051208613,12
12417,Case3399,val,1,2,L,J,False,2678818.0,risk_normal,1,0.1968159868420958,10
12418,Case3399,val,2,3,J,B,False,2600055.0,risk_normal,1,0.1454854506612151,1
12419,Case3399,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12420,Case34,train,0,1,A,L,False,3356522.0,risk_normal,1,0.6384816127315057,12
12421,Case34,train,1,2,L,N,False,2158557.0,risk_normal,1,-0.14224265851170217,14
12422,Case34,train,2,3,N,N,False,2158492.0,risk_normal,1,-0.14228501958037346,14
12423,Case34,train,3,4,N,J,False,2062298.0,risk_normal,1,-0.20497549096139808,10
12424,Case34,train,4,5,J,B,False,1296010.0,risk_normal,1,-0.7043720846535472,1
12425,Case34,train,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12426,Case340,train,0,1,A,L,False,4508672.0,risk_high,0,1.3893478476489383,12
12427,Case340,train,1,2,L,N,False,4488574.0,risk_high,0,1.3762498052157737,14
12428,Case340,train,2,3,N,J,False,3818813.0,risk_high,0,0.9397607019179961,10
12429,Case340,train,3,4,J,B,False,3713978.0,risk_high,0,0.8714388152386843,1
12430,Case340,train,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12431,Case3400,test,0,1,A,A,False,4147690.0,risk_high,0,1.1540927200935291,0
12432,Case3400,test,1,2,A,L,False,4147671.0,risk_high,0,1.154080337627302,12
12433,Case3400,test,2,3,L,J,False,3820283.0,risk_high,0,0.9407187137787162,10
12434,Case3400,test,3,4,J,B,False,3819653.0,risk_high,0,0.9403081372669789,1
12435,Case3400,test,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12436,Case3401,train,0,1,A,L,False,2678977.0,risk_normal,1,0.1969196085331533,12
12437,Case3401,train,1,2,L,J,False,2596095.0,risk_normal,1,0.14290468401601,10
12438,Case3401,train,2,3,J,B,False,2572793.0,risk_normal,1,0.12771856675172497,1
12439,Case3401,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12440,Case3402,test,0,1,A,L,False,3024087.0,risk_normal,1,0.42183081482778084,12
12441,Case3402,test,1,2,L,J,False,3023194.0,risk_normal,1,0.4212488389151121,10
12442,Case3402,test,2,3,J,B,False,2928057.0,risk_normal,1,0.35924722368155765,1
12443,Case3402,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12444,Case3403,train,0,1,A,L,False,5107244.0,risk_high,0,1.7794424568291642,12
12445,Case3403,train,1,2,L,J,False,1575492.0,risk_high,0,-0.5222312201244547,10
12446,Case3403,train,2,3,J,B,False,1296013.0,risk_high,0,-0.7043701295273007,1
12447,Case3403,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12448,Case3404,val,0,1,A,L,False,2678616.0,risk_normal,1,0.19668434167484042,12
12449,Case3404,val,1,2,L,J,False,2678538.0,risk_normal,1,0.19663350839243485,10
12450,Case3404,val,2,3,J,B,False,2668173.0,risk_normal,1,0.1898785472112352,1
12451,Case3404,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12452,Case3405,val,0,1,A,N,False,4208588.0,risk_high,0,1.1937804794772915,14
12453,Case3405,val,1,2,N,L,False,4208567.0,risk_high,0,1.193766793593567,12
12454,Case3405,val,2,3,L,J,False,3802146.0,risk_high,0,0.9288986722019271,10
12455,Case3405,val,3,4,J,J,False,3802115.0,risk_high,0,0.9288784692307146,10
12456,Case3405,val,4,5,J,B,False,3802114.0,risk_high,0,0.9288778175219659,1
12457,Case3405,val,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12458,Case3406,train,0,1,A,L,False,2932378.0,risk_normal,1,0.36206325718507565,12
12459,Case3406,train,1,2,L,N,False,2854352.0,risk_normal,1,0.3112130303520525,14
12460,Case3406,train,2,3,N,J,False,2854004.0,risk_normal,1,0.31098623570747386,10
12461,Case3406,train,3,4,J,B,False,2769160.0,risk_normal,1,0.25569265862520624,1
12462,Case3406,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12463,Case3407,train,0,1,A,L,False,2678735.0,risk_normal,1,0.19676189501594632,12
12464,Case3407,train,1,2,L,J,False,2678726.0,risk_normal,1,0.1967560296372072,10
12465,Case3407,train,2,3,J,B,False,2673320.0,risk_normal,1,0.193232892141253,1
12466,Case3407,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12467,Case3408,val,0,1,A,L,False,4944918.0,risk_high,0,1.6736531824732148,12
12468,Case3408,val,1,2,L,N,False,4693152.0,risk_high,0,1.5095750776255628,14
12469,Case3408,val,2,3,N,J,False,4597164.0,risk_high,0,1.4470188582467887,10
12470,Case3408,val,3,4,J,B,False,2881573.0,risk_high,0,0.32895319420284225,1
12471,Case3408,val,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12472,Case3409,train,0,1,A,L,False,3112416.0,risk_normal,1,0.4793955968995787,12
12473,Case3409,train,1,2,L,C,False,3112278.0,risk_normal,1,0.4793056610922458,2
12474,Case3409,train,2,3,C,I,False,3112134.0,risk_normal,1,0.47921181503242016,9
12475,Case3409,train,3,4,I,I,False,2129.0,risk_normal,1,-1.5476056522456163,9
12476,Case3409,train,4,5,I,H,False,2126.0,risk_normal,1,-1.5476076073718628,8
12477,Case3409,train,5,6,H,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12478,Case341,train,0,1,A,J,False,3974840.0,risk_normal,1,1.0414448628653226,10
12479,Case341,train,1,2,J,B,False,3881039.0,risk_normal,1,0.9803139305201505,1
12480,Case341,train,2,3,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12481,Case3410,train,0,1,A,L,False,3797125.0,risk_normal,1,0.9256264425742567,12
12482,Case3410,train,1,2,L,C,False,3797115.0,risk_normal,1,0.9256199254867689,2
12483,Case3410,train,2,3,C,J,False,3382711.0,risk_normal,1,0.6555492131535451,10
12484,Case3410,train,3,4,J,B,False,1573316.0,risk_normal,1,-0.5236493383618199,1
12485,Case3410,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12486,Case3411,train,0,1,A,L,False,3200985.0,risk_normal,1,0.537116789071086,12
12487,Case3411,train,1,2,L,J,False,3199374.0,risk_normal,1,0.5360668862767866,10
12488,Case3411,train,2,3,J,B,False,3085394.0,risk_normal,1,0.46178512308979797,1
12489,Case3411,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12490,Case3412,train,0,1,A,L,False,2678773.0,risk_normal,1,0.1967866599484003,12
12491,Case3412,train,1,2,L,J,False,2678554.0,risk_normal,1,0.19664393573241548,10
12492,Case3412,train,2,3,J,B,False,2594200.0,risk_normal,1,0.14166969593705456,1
12493,Case3412,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12494,Case3413,train,0,1,A,L,False,3350934.0,risk_normal,1,0.634839864243272,12
12495,Case3413,train,1,2,L,N,False,3346653.0,risk_normal,1,0.6320498990897055,14
12496,Case3413,train,2,3,N,J,False,3097746.0,risk_normal,1,0.4698350295548417,10
12497,Case3413,train,3,4,J,B,False,2857521.0,risk_normal,1,0.31327829537696533,1
12498,Case3413,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12499,Case3414,train,0,1,A,L,False,5011674.0,risk_high,0,1.717158651707384,12
12500,Case3414,train,1,2,L,J,False,5011663.0,risk_high,0,1.7171514829111474,10
12501,Case3414,train,2,3,J,B,False,5011646.0,risk_high,0,1.717140403862418,1
12502,Case3414,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12503,Case3415,test,0,1,A,L,False,3801740.0,risk_normal,1,0.9286340784499187,12
12504,Case3415,test,1,2,L,N,False,3800194.0,risk_normal,1,0.9276265367242906,14
12505,Case3415,test,2,3,N,L,False,3800128.0,risk_normal,1,0.9275835239468706,12
12506,Case3415,test,3,4,L,J,False,3792439.0,risk_normal,1,0.9225725353774307,10
12507,Case3415,test,4,5,J,B,False,3792432.0,risk_normal,1,0.9225679734161892,1
12508,Case3415,test,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12509,Case3416,test,0,1,A,J,False,3281600.0,risk_normal,1,0.5896542898547242,10
12510,Case3416,test,1,2,J,B,False,2592026.0,risk_normal,1,0.1402528811171869,1
12511,Case3416,test,2,3,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12512,Case3417,train,0,1,A,L,False,3971212.0,risk_normal,1,1.0390804635247155,12
12513,Case3417,train,1,2,L,J,False,3971201.0,risk_normal,1,1.0390732947284789,10
12514,Case3417,train,2,3,J,B,False,3967848.0,risk_normal,1,1.0368881152937888,1
12515,Case3417,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12516,Case3418,train,0,1,A,L,False,3195004.0,risk_normal,1,0.533218919044578,12
12517,Case3418,train,1,2,L,H,False,3194962.0,risk_normal,1,0.5331915472771288,8
12518,Case3418,train,2,3,H,J,False,2524734.0,risk_normal,1,0.09639809599366665,10
12519,Case3418,train,3,4,J,B,False,1296013.0,risk_normal,1,-0.7043701295273007,1
12520,Case3418,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12521,Case3419,train,0,1,A,L,False,2744620.0,risk_normal,1,0.23969972592992023,12
12522,Case3419,train,1,2,L,J,False,1525366.0,risk_normal,1,-0.5548987728662602,10
12523,Case3419,train,2,3,J,B,False,1296011.0,risk_normal,1,-0.7043714329447983,1
12524,Case3419,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12525,Case342,train,0,1,A,L,False,3734798.0,risk_normal,1,0.8850073913884746,12
12526,Case342,train,1,2,L,J,False,245.0,risk_normal,1,-1.5488334715283352,10
12527,Case342,train,2,3,J,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12528,Case3420,train,0,1,A,L,False,3802069.0,risk_normal,1,0.9288484906282704,12
12529,Case3420,train,1,2,L,J,False,2760727.0,risk_normal,1,0.2501967987466672,10
12530,Case3420,train,2,3,J,B,False,2608999.0,risk_normal,1,0.15131433371038536,1
12531,Case3420,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12532,Case3421,train,0,1,A,L,False,3108080.0,risk_normal,1,0.4765697877648289,12
12533,Case3421,train,1,2,L,J,False,1296424.0,risk_normal,1,-0.7041022772315484,10
12534,Case3421,train,2,3,J,B,False,1296009.0,risk_normal,1,-0.7043727363622959,1
12535,Case3421,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12536,Case3422,test,0,1,A,L,False,2678594.0,risk_normal,1,0.19667000408236704,12
12537,Case3422,test,1,2,L,J,False,2678567.0,risk_normal,1,0.19665240794614974,10
12538,Case3422,test,2,3,J,B,False,2504055.0,risk_normal,1,0.08292141077745557,1
12539,Case3422,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12540,Case3423,test,0,1,A,L,False,2689424.0,risk_normal,1,0.20372800983175365,12
12541,Case3423,test,1,2,L,N,False,2673423.0,risk_normal,1,0.1933000181423783,14
12542,Case3423,test,2,3,N,N,False,2672980.0,risk_normal,1,0.1930113111666647,14
12543,Case3423,test,3,4,N,L,False,1399786.0,risk_normal,1,-0.6367403575392031,12
12544,Case3423,test,4,5,L,J,False,1296178.0,risk_normal,1,-0.7042625975837505,10
12545,Case3423,test,5,6,J,B,False,1296025.0,risk_normal,1,-0.7043623090223152,1
12546,Case3423,test,6,7,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12547,Case3424,train,0,1,A,L,False,4399950.0,risk_high,0,1.318492769063083,12
12548,Case3424,train,1,2,L,N,False,4065027.0,risk_high,0,1.1002205197923707,14
12549,Case3424,train,2,3,N,J,False,3711378.0,risk_high,0,0.8697443724918325,10
12550,Case3424,train,3,4,J,B,False,1298839.0,risk_high,0,-0.7025284006032225,1
12551,Case3424,train,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12552,Case3425,val,0,1,A,L,False,3801969.0,risk_normal,1,0.9287833197533915,12
12553,Case3425,val,1,2,L,J,False,3295091.0,risk_normal,1,0.5984464925846388,10
12554,Case3425,val,2,3,J,B,False,3294803.0,risk_normal,1,0.5982588004649875,1
12555,Case3425,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12556,Case3426,test,0,1,A,L,False,3913573.0,risk_normal,1,1.001516622953257,12
12557,Case3426,test,1,2,L,J,False,2261213.0,risk_normal,1,-0.075340845196002,10
12558,Case3426,test,2,3,J,B,False,1296008.0,risk_normal,1,-0.7043733880710447,1
12559,Case3426,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12560,Case3427,val,0,1,A,L,False,5097982.0,risk_high,0,1.773406330397879,12
12561,Case3427,val,1,2,L,J,False,5076473.0,risk_high,0,1.759388726920173,10
12562,Case3427,val,2,3,J,B,False,5072971.0,risk_high,0,1.7571064428819134,1
12563,Case3427,val,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12564,Case3428,train,0,1,A,L,False,3363107.0,risk_normal,1,0.6427731148422824,12
12565,Case3428,train,1,2,L,J,False,3116345.0,risk_normal,1,0.4819561605735713,10
12566,Case3428,train,2,3,J,B,False,1296018.0,risk_normal,1,-0.7043668709835568,1
12567,Case3428,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12568,Case3429,test,0,1,A,L,False,2678988.0,risk_normal,1,0.19692677732938998,12
12569,Case3429,test,1,2,L,J,False,2678974.0,risk_normal,1,0.19691765340690692,10
12570,Case3429,test,2,3,J,B,False,2503392.0,risk_normal,1,0.08248932787700836,1
12571,Case3429,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12572,Case343,train,0,1,A,L,False,3123640.0,risk_normal,1,0.48671037589598826,12
12573,Case343,train,1,2,L,N,False,1544139.0,risk_normal,1,-0.5426642445252412,14
12574,Case343,train,2,3,N,J,False,1478226.0,risk_normal,1,-0.5856203232841812,10
12575,Case343,train,3,4,J,B,False,1296018.0,risk_normal,1,-0.7043668709835568,1
12576,Case343,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12577,Case3430,train,0,1,A,L,False,2678665.0,risk_normal,1,0.19671627540353107,12
12578,Case3430,train,1,2,L,J,False,2678124.0,risk_normal,1,0.19636370097043615,10
12579,Case3430,train,2,3,J,B,False,2481588.0,risk_normal,1,0.06827947031840947,1
12580,Case3430,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12581,Case3431,train,0,1,A,A,False,2765037.0,risk_normal,1,0.25300566345394854,0
12582,Case3431,train,1,2,A,L,False,2764966.0,risk_normal,1,0.2529593921327845,12
12583,Case3431,train,2,3,L,J,False,2763772.0,risk_normal,1,0.25218125188673024,10
12584,Case3431,train,3,4,J,B,False,2746721.0,risk_normal,1,0.24106896601112626,1
12585,Case3431,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12586,Case3432,train,0,1,A,L,False,3517035.0,risk_normal,1,0.7430893391259005,12
12587,Case3432,train,1,2,L,N,False,3262037.0,risk_normal,1,0.5769049116021618,14
12588,Case3432,train,2,3,N,J,False,3017194.0,risk_normal,1,0.41733858642237714,10
12589,Case3432,train,3,4,J,B,False,3007064.0,risk_normal,1,0.41073677679714293,1
12590,Case3432,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12591,Case3433,train,0,1,A,A,False,3822956.0,risk_normal,1,0.9424607312642296,0
12592,Case3433,train,1,2,A,L,False,2963031.0,risk_normal,1,0.3820400854617098,12
12593,Case3433,train,2,3,L,N,False,2963024.0,risk_normal,1,0.38203552350046827,14
12594,Case3433,train,3,4,N,L,False,2608796.0,risk_normal,1,0.15118203683438114,12
12595,Case3433,train,4,5,L,J,False,2592032.0,risk_normal,1,0.14025679136967964,10
12596,Case3433,train,5,6,J,B,False,2592020.0,risk_normal,1,0.14024897086469418,1
12597,Case3433,train,6,7,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12598,Case3434,test,0,1,A,L,False,4677399.0,risk_high,0,1.499308709705887,12
12599,Case3434,test,1,2,L,N,False,4677387.0,risk_high,0,1.4993008892009017,14
12600,Case3434,test,2,3,N,L,False,4676656.0,risk_high,0,1.4988244901055368,12
12601,Case3434,test,3,4,L,J,False,4524899.0,risk_high,0,1.39992312551554,10
12602,Case3434,test,4,5,J,B,False,4524817.0,risk_high,0,1.3998696853981394,1
12603,Case3434,test,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12604,Case3435,train,0,1,A,A,False,3805512.0,risk_normal,1,0.9310923238503515,0
12605,Case3435,train,1,2,A,L,False,3805486.0,risk_normal,1,0.9310753794228829,12
12606,Case3435,train,2,3,L,J,False,3629677.0,risk_normal,1,0.8164991160070092,10
12607,Case3435,train,3,4,J,B,False,3364727.0,risk_normal,1,0.6438288830153208,1
12608,Case3435,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12609,Case3436,train,0,1,A,L,False,3712826.0,risk_normal,1,0.8706880467600792,12
12610,Case3436,train,1,2,L,N,False,3701700.0,risk_normal,1,0.863437135221051,14
12611,Case3436,train,2,3,N,N,False,3439325.0,risk_normal,1,0.6924450522574948,14
12612,Case3436,train,3,4,N,N,False,2251267.0,risk_normal,1,-0.081822740411459,14
12613,Case3436,train,4,5,N,N,False,1649209.0,risk_normal,1,-0.474189206289964,14
12614,Case3436,train,5,6,N,J,False,1546137.0,risk_normal,1,-0.5413621304451605,10
12615,Case3436,train,6,7,J,B,False,1299615.0,risk_normal,1,-0.7020226746141622,1
12616,Case3436,train,7,8,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12617,Case3437,train,0,1,A,L,False,4357224.0,risk_high,0,1.2906478610623173,12
12618,Case3437,train,1,2,L,J,False,4356959.0,risk_high,0,1.2904751582438883,10
12619,Case3437,train,2,3,J,B,False,4122438.0,risk_high,0,1.1376357707691052,1
12620,Case3437,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12621,Case3438,train,0,1,A,L,False,2674921.0,risk_normal,1,0.19427627784806445,12
12622,Case3438,train,1,2,L,J,False,2659932.0,risk_normal,1,0.18450781541246372,10
12623,Case3438,train,2,3,J,B,False,1966000.0,risk_normal,1,-0.2677337400522968,1
12624,Case3438,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12625,Case3439,train,0,1,L,J,False,2779766.0,risk_normal,1,0.2626046816148641,10
12626,Case3439,train,1,2,J,L,False,2774472.0,risk_normal,1,0.25915453549877426,12
12627,Case3439,train,2,3,L,N,False,2759430.0,risk_normal,1,0.24935153249948772,14
12628,Case3439,train,3,4,N,L,False,2527738.0,risk_normal,1,0.0983558290750293,12
12629,Case3439,train,4,5,L,N,False,2269973.0,risk_normal,1,-0.06963187655660895,14
12630,Case3439,train,5,6,N,J,False,2152613.0,risk_normal,1,-0.14611641531450495,10
12631,Case3439,train,6,7,J,B,False,1296012.0,risk_normal,1,-0.7043707812360496,1
12632,Case3439,train,7,8,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12633,Case344,train,0,1,A,L,False,2851193.0,risk_normal,1,0.30915428241462756,12
12634,Case344,train,1,2,L,J,False,2851175.0,risk_normal,1,0.3091425516571493,10
12635,Case344,train,2,3,J,B,False,2772920.0,risk_normal,1,0.2581430835206535,1
12636,Case344,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12637,Case3440,train,0,1,A,L,False,3965986.0,risk_normal,1,1.0356746336035434,12
12638,Case3440,train,1,2,L,N,False,3810505.0,risk_normal,1,0.9343463056330558,14
12639,Case3440,train,2,3,N,J,False,2602207.0,risk_normal,1,0.14688792788860935,10
12640,Case3440,train,3,4,J,B,False,1296021.0,risk_normal,1,-0.7043649158573104,1
12641,Case3440,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12642,Case3441,train,0,1,A,L,False,4068429.0,risk_high,0,1.1024376329557515,12
12643,Case3441,train,1,2,L,J,False,1296035.0,risk_high,0,-0.7043557919348273,10
12644,Case3441,train,2,3,J,B,False,1296020.0,risk_high,0,-0.7043655675660593,1
12645,Case3441,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12646,Case3442,test,0,1,A,L,False,3259447.0,risk_normal,1,0.5752169859427979,12
12647,Case3442,test,1,2,L,J,False,1297123.0,risk_normal,1,-0.7036467328161448,10
12648,Case3442,test,2,3,J,B,False,1296011.0,risk_normal,1,-0.7043714329447983,1
12649,Case3442,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12650,Case3443,test,0,1,A,L,False,3542720.0,risk_normal,1,0.75982847833855,12
12651,Case3443,test,1,2,L,H,False,3340973.0,risk_normal,1,0.6283481933965831,8
12652,Case3443,test,2,3,H,J,False,2161364.0,risk_normal,1,-0.140413312053851,10
12653,Case3443,test,3,4,J,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12654,Case3444,train,0,1,A,C,False,4949407.0,risk_high,0,1.6765787030465293,2
12655,Case3444,train,1,2,C,C,False,2521945.0,risk_high,0,0.09458048029329368,2
12656,Case3444,train,2,3,C,I,False,2521944.0,risk_high,0,0.09457982858454489,9
12657,Case3444,train,3,4,I,I,False,1730719.0,risk_high,0,-0.42106842617615947,9
12658,Case3444,train,4,5,I,H,False,1730716.0,risk_high,0,-0.42107038130240587,8
12659,Case3444,train,5,6,H,J,False,1730448.0,risk_high,0,-0.42124503924708134,10
12660,Case3444,train,6,7,J,B,False,1296016.0,risk_high,0,-0.7043681744010544,1
12661,Case3444,train,7,8,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12662,Case3445,train,0,1,A,L,False,2678503.0,risk_normal,1,0.19661069858622723,12
12663,Case3445,train,1,2,L,J,False,2678476.0,risk_normal,1,0.19659310245000994,10
12664,Case3445,train,2,3,J,B,False,2606616.0,risk_normal,1,0.1497613117620208,1
12665,Case3445,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12666,Case3446,train,0,1,A,L,False,3970908.0,risk_normal,1,1.0388823440650836,12
12667,Case3446,train,1,2,L,J,False,3970882.0,risk_normal,1,1.0388653996376152,10
12668,Case3446,train,2,3,J,B,False,3820391.0,risk_normal,1,0.9407890983235854,1
12669,Case3446,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12670,Case3447,val,0,1,A,L,False,2678520.0,risk_normal,1,0.19662177763495664,12
12671,Case3447,val,1,2,L,J,False,2606795.0,risk_normal,1,0.14987796762805403,10
12672,Case3447,val,2,3,J,J,False,2516161.0,risk_normal,1,0.09081099689029716,10
12673,Case3447,val,3,4,J,B,False,2516160.0,risk_normal,1,0.09081034518154837,1
12674,Case3447,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12675,Case3448,train,0,1,A,L,False,2839437.0,risk_normal,1,0.30149279436386217,12
12676,Case3448,train,1,2,L,J,False,1306056.0,risk_normal,1,-0.6978250185632112,10
12677,Case3448,train,2,3,J,B,False,1296021.0,risk_normal,1,-0.7043649158573104,1
12678,Case3448,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12679,Case3449,train,0,1,A,A,False,5033282.0,risk_high,0,1.7312407743512204,0
12680,Case3449,train,1,2,A,L,False,5027114.0,risk_high,0,1.7272210347886887,12
12681,Case3449,train,2,3,L,N,False,1727673.0,risk_high,0,-0.4230535310249713,14
12682,Case3449,train,3,4,N,J,False,1299976.0,risk_high,0,-0.7017874077558494,10
12683,Case3449,train,4,5,J,B,False,1296018.0,risk_high,0,-0.7043668709835568,1
12684,Case3449,train,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12685,Case345,train,0,1,A,L,False,2838288.0,risk_normal,1,0.3007439810115034,12
12686,Case345,train,1,2,L,J,False,2592117.0,risk_normal,1,0.14031218661332673,10
12687,Case345,train,2,3,J,B,False,1296017.0,risk_normal,1,-0.7043675226923056,1
12688,Case345,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12689,Case3450,train,0,1,A,L,False,4246834.0,risk_high,0,1.2187057322834818,12
12690,Case3450,train,1,2,L,N,False,4246816.0,risk_high,0,1.2186940015260035,14
12691,Case3450,train,2,3,N,L,False,4225478.0,risk_high,0,1.2047878402443404,12
12692,Case3450,train,3,4,L,J,False,4149587.0,risk_high,0,1.1553290115899821,10
12693,Case3450,train,4,5,J,L,False,4149577.0,risk_high,0,1.1553224945024942,12
12694,Case3450,train,5,6,L,J,False,1317152.0,risk_high,0,-0.6905936582866466,10
12695,Case3450,train,6,7,J,B,False,1296016.0,risk_high,0,-0.7043681744010544,1
12696,Case3450,train,7,8,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
12697,Case3451,val,0,1,F,A,False,3974581.0,risk_normal,1,1.0412760702993862,0
12698,Case3451,val,1,2,A,L,False,3974468.0,risk_normal,1,1.041202427210773,12
12699,Case3451,val,2,3,L,J,False,3970749.0,risk_normal,1,1.0387787223740261,10
12700,Case3451,val,3,4,J,B,False,3970628.0,risk_normal,1,1.0386998656154227,1
12701,Case3451,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12702,Case3452,train,0,1,A,L,False,3283496.0,risk_normal,1,0.5908899296424285,12
12703,Case3452,train,1,2,L,J,False,3183381.0,risk_normal,1,0.5256441082574016,10
12704,Case3452,train,2,3,J,B,False,3183374.0,risk_normal,1,0.52563954629616,1
12705,Case3452,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12706,Case3453,train,0,1,A,A,False,3957903.0,risk_normal,1,1.0304068717870805,0
12707,Case3453,train,1,2,A,L,False,3957889.0,risk_normal,1,1.0303977478645976,12
12708,Case3453,train,2,3,L,J,False,3957851.0,risk_normal,1,1.0303729829321435,10
12709,Case3453,train,3,4,J,B,False,3768314.0,risk_normal,1,0.9068500618128922,1
12710,Case3453,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12711,Case3454,val,0,1,A,L,False,3202136.0,risk_normal,1,0.5378669058409423,12
12712,Case3454,val,1,2,L,L,False,3197283.0,risk_normal,1,0.5347041632830685,12
12713,Case3454,val,2,3,L,N,False,2608568.0,risk_normal,1,0.15103344723965723,14
12714,Case3454,val,3,4,N,J,False,2604563.0,risk_normal,1,0.14842335370075663,10
12715,Case3454,val,4,5,J,B,False,1296017.0,risk_normal,1,-0.7043675226923056,1
12716,Case3454,val,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
12717,Case3455,train,0,1,A,L,False,4147428.0,risk_high,0,1.1539219724013463,12
12718,Case3455,train,1,2,L,J,False,4147416.0,risk_high,0,1.153914151896361,10
12719,Case3455,train,2,3,J,B,False,4147310.0,risk_high,0,1.1538450707689893,1
12720,Case3455,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
